frame_id,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis
10,0.45644,0.55622,0.04778,0.9642,0.28338,0.48644,-0.22047,0.8917,0.27475,0.28734,-0.46021,0.9459,0.43361,0.18827,-0.57134,0.9447,0.56722,0.19889,-0.58838,0.956,0.59619,-0.0251,-0.57464,0.9481,0.76559,-0.23475,-0.92422,0.9331,0.73375,0.05082,-0.87661,0.9815,0.68421,0.18931,-0.79751,0.9636,0.88442,-0.01018,-0.50284,0.946,1.01736,-0.19665,-0.80823,0.932,0.90887,0.07516,-0.67972,0.9816,0.86555,0.13092,-0.63423,0.9562,1.10844,0.09402,-0.44094,0.9764,1.23782,-0.01122,-0.66026,0.9529,1.0704,0.18967,-0.49137,0.9489,0.99856,0.20423,-0.40832,0.9298,1.25258,0.29217,-0.31235,0.9309,1.33018,0.12561,-0.47198,0.99,1.1799,0.26281,-0.3404,0.9568,1.1215,0.25926,-0.26093,0.9587
11,0.57497,0.65188,0.06473,0.99,0.49247,0.55587,-0.15149,0.9434,0.53191,0.35829,-0.32174,0.9675,0.68435,0.28184,-0.40167,0.9755,0.82391,0.30331,-0.38589,0.99,0.81631,0.09029,-0.35927,0.96,1.04297,-0.09558,-0.59732,0.9235,0.9908,0.14087,-0.57028,0.9575,0.94428,0.28078,-0.55966,0.9602,1.04914,0.13012,-0.28637,0.9575,1.24371,-0.02819,-0.47146,0.9409,1.12675,0.21047,-0.40209,0.9108,1.05241,0.2504,-0.35628,0.99,1.21582,0.27528,-0.17054,0.9816,1.38953,0.15403,-0.31194,0.9733,1.20864,0.32278,-0.21427,0.9661,1.13035,0.34797,-0.1579,0.99,1.31966,0.41606,-0.04322,0.9682,1.43605,0.30528,-0.15824,0.9595,1.26354,0.38617,-0.07907,0.9402,1.20133,0.42862,-0.00325,0.9421
12,0.54796,0.39058,0.04284,0.9875,0.35474,0.29073,-0.21981,0.9275,0.35211,0.00919,-0.4824,0.9279,0.51265,-0.12014,-0.58632,0.9135,0.67968,-0.10932,-0.5848,0.949,0.68484,-0.37613,-0.54701,0.9351,0.87682,-0.64829,-0.90914,0.9647,0.83835,-0.35906,-0.88176,0.9621,0.81117,-0.1552,-0.84846,0.9246,1.00265,-0.35349,-0.47613,0.9251,1.19782,-0.65061,-0.80288,0.9216,1.09223,-0.2909,-0.68937,0.9496,1.04986,-0.20677,-0.63679,0.9822,1.29016,-0.2118,-0.39754,0.9557,1.42058,-0.39091,-0.65385,0.9213,1.25391,-0.14001,-0.48219,0.99,1.16553,-0.1034,-0.38558,0.9611,1.48794,0.00863,-0.3038,0.9464,1.59047,-0.21411,-0.4566,0.9318,1.40165,-0.03023,-0.32565,0.9104,1.31279,-0.01581,-0.23443,0.9552
13,0.55445,0.49719,-0.07321,0.9075,0.47557,0.39895,-0.37296,0.9411,0.48727,0.15985,-0.57763,0.9625,0.62216,0.02418,-0.66198,0.9352,0.78085,0.0383,-0.62424,0.9395,0.71893,-0.21799,-0.6223,0.9573,0.95881,-0.48777,-0.90666,0.8962,0.94943,-0.1967,-0.84359,0.9394,0.93325,-0.02758,-0.83234,0.9894,1.01556,-0.22558,-0.48122,0.9636,1.21668,-0.49513,-0.71065,0.9464,1.13013,-0.16171,-0.63362,0.911,1.07667,-0.11992,-0.5966,0.9612,1.20875,-0.13497,-0.31492,0.9145,1.40828,-0.30888,-0.52614,0.9736,1.23298,-0.06683,-0.40695,0.9725,1.14789,-0.02611,-0.36424,0.99,1.3845,0.02465,-0.20905,0.9723,1.48564,-0.14779,-0.34365,0.895,1.32596,-0.02176,-0.25653,0.99,1.23426,4.49719,-0.18413,0.9864
14,0.52603,0.41699,0.04102,0.9116,0.39327,0.32362,-0.26599,0.99,0.40468,0.12191,-0.52575,0.9616,0.56303,0.0146,-0.58509,0.9754,0.72697,0.00468,-0.55318,0.9508,0.74271,-0.2581,-0.59059,0.9426,0.97288,-0.49702,-0.91351,0.9337,0.95653,-0.16846,-0.8478,0.9107,0.89036,0.00812,-0.8052,0.9598,1.02621,-0.17921,-0.47104,0.9763,1.25905,-0.42784,-0.73784,0.9644,1.12114,-0.1269,-0.63652,0.9533,1.05782,-0.07531,-0.56695,0.9132,1.2554,-0.09206,-0.34064,0.9396,1.4378,-0.22874,-0.56561,0.9646,1.2533,-0.02436,-0.41389,0.9574,1.16742,0.02453,-0.32932,0.9077,1.41555,0.09569,-0.21825,0.9809,1.52171,-0.04163,-0.34606,0.9392,1.36704,0.0504,-0.2743,0.929,1.25415,0.12269,-0.15207,0.9893
15,0.43708,0.59619,0.00029,0.9785,0.26386,0.48552,-0.38679,0.9449,0.28836,0.28763,-0.66959,0.93,0.50226,0.13202,-0.84339,0.9608,0.72164,0.16178,-0.8252,0.9786,0.70955,-0.16579,-0.85227,0.9871,0.9891,-0.39763,-1.30671,0.9106,0.92948,-0.0434,-1.19757,0.9476,0.90312,0.14869,-1.10981,0.9198,1.04151,-0.11911,-0.73811,0.9665,1.37174,-0.35172,-1.11977,0.9576,1.1981,-0.01039,-0.96658,0.9155,1.12109,0.06406,-0.84225,0.99,1.36595,0.00775,-0.58594,0.9026,1.63745,-0.10328,-0.85965,0.9652,1.37632,0.14893,-0.6442,0.8979,1.25335,0.15383,-0.56724,0.9696,1.57846,0.2674,-0.42486,0.923,1.71853,0.07312,-0.61345,0.9219,1.52976,0.23578,-0.4554,0.99,1.36517,0.26716,-0.31814,0.99
16,0.45924,0.38335,0.01313,0.9436,0.37036,0.27098,-0.43001,0.9737,0.42548,-0.0326,-0.72527,0.9447,0.67639,-0.19192,-0.81149,0.9047,0.9,-0.11136,-0.77903,0.9615,0.88516,-0.51817,-0.78277,0.99,1.2806,-0.79763,-1.20437,0.9355,1.19857,-0.36794,-1.11657,0.9716,1.13043,-0.17566,-1.05633,0.9802,1.26776,-0.48301,-0.61372,0.9611,1.65403,-0.70744,-0.94713,0.9159,1.43887,-0.32209,-0.81286,0.9059,1.34495,-0.23952,-0.74366,0.9295,1.55407,-0.24503,-0.38201,0.941,1.87473,-0.45061,-0.6319,0.9639,1.57222,-0.15402,-0.49465,0.953,1.46097,-0.13135,-0.36386,0.99,1.75957,0.00325,-0.18324,0.9173,1.9313,-0.17054,-0.36229,0.9489,1.6688,-0.02818,-0.23952,0.9298,1.53354,-0.01605,-0.14255,0.9611
17,0.51754,0.61631,0.07253,0.9785,0.36892,0.51358,-0.26833,0.9266,0.38923,0.2135,-0.58548,0.9844,0.56367,0.04452,-0.67673,0.9629,0.78462,0.03919,-0.68373,0.99,0.74668,-0.27514,-0.68202,0.99,0.99904,-0.58292,-1.07974,0.9601,1.00691,-0.21863,-1.02501,0.9466,0.97564,-0.00619,-0.94448,0.9293,1.10808,-0.27074,-0.54669,0.9521,1.35966,-0.54988,-0.84893,0.9699,1.2249,-0.19126,-0.76228,0.9601,1.15053,-0.08947,-0.66052,0.9659,1.41707,-0.12066,-0.40046,0.9459,1.65041,-0.30267,-0.64996,0.8916,1.41873,-0.00514,-0.48381,0.9233,1.28944,0.01206,-0.36089,0.9414,1.62726,0.12392,-0.18449,0.9245,1.76128,-0.10668,-0.36596,0.9469,1.54942,0.07248,-0.25474,0.9359,1.44289,0.13452,-0.15794,0.9458
18,0.35173,0.42571,0.06927,0.966,0.19758,0.2696,-0.27442,0.9199,0.23972,-0.00715,-0.55606,0.9544,0.46172,-0.14195,-0.65251,0.946,0.65427,-0.09758,-0.60964,0.9755,0.64084,-0.42791,-0.60624,0.9766,0.91888,-0.70322,-1.00315,0.9697,0.89152,-0.36615,-0.9425,0.9646,0.80867,-0.14206,-0.8959,0.9766,0.9926,-0.38978,-0.49006,0.8657,1.27908,-0.65203,-0.81872,0.9675,1.08722,-0.3195,-0.70574,0.965,1.03444,-0.25655,-0.64809,0.9514,1.24137,-0.22183,-0.33654,0.9326,1.49965,-0.40316,-0.592,0.9033,1.24175,-0.11592,-0.41858,0.9726,1.13252,-0.1051,-0.32918,0.9291,1.44878,0.02942,-0.1736,0.9596,1.60626,-0.17602,-0.34603,0.9692,1.38299,-0.03737,-0.22543,0.9781,1.25988,0.05095,-0.11891,0.9331
19,0.36085,0.54224,-0.09062,0.9156,0.19625,0.41374,-0.47344,0.9179,0.21258,0.1082,-0.76605,0.9617,0.42155,-0.06969,-0.86342,0.9807,0.63804,-0.06153,-0.88018,0.9321,0.61201,-0.39759,-0.86905,0.9103,0.93488,-0.75245,-1.31023,0.9458,0.93073,-0.35406,-1.23776,0.99,0.86127,-0.14645,-1.15253,0.898,1.00203,-0.36975,-0.73262,0.9563,1.31185,-0.7278,-1.07308,0.9264,1.17614,-0.33047,-0.96342,0.99,1.09681,-0.22635,-0.88725,0.9458,1.35279,-0.2467,-0.54827,0.99,1.58302,-0.47572,-0.81733,0.9128,1.34323,-0.12017,-0.6432,0.9378,1.25341,-0.06951,-0.54247,0.96,1.57402,0.02598,-0.36458,0.9468,1.72811,-0.21224,-0.55344,0.8754,1.53392,-0.02102,-0.40814,0.969,1.37935,0.04323,-0.32544,0.9562
20,0.62828,0.67697,-0.01055,0.9159,0.43184,0.50972,-0.28201,0.9176,0.43046,0.25261,-0.52262,0.922,0.57856,0.08285,-0.5733,0.9345,0.73339,0.0634,-0.55031,0.9575,0.66667,-0.19259,-0.51861,0.9589,0.89383,-0.54446,-0.84272,0.9292,0.93682,-0.21916,-0.8411,0.8914,0.9008,-0.04543,-0.80062,0.9694,1.02893,-0.22683,-0.39884,0.99,1.18704,-0.52966,-0.66516,0.99,1.13974,-0.20648,-0.59525,0.9825,1.08129,-0.10272,-0.54332,0.899,1.29667,-0.12193,-0.26966,0.99,1.45153,-0.33689,-0.49826,0.9802,1.30679,-0.04301,-0.36775,0.966,1.21017,0.02866,-0.28612,0.99,1.514,0.07524,-0.15277,0.9053,1.58656,-0.15557,-0.28337,0.9336,1.42754,0.0274,-0.19983,0.9477,1.31104,0.13251,-0.1106,0.9021
21,0.61026,0.46854,0.01477,0.99,0.46762,0.3855,-0.21798,0.9414,0.48864,0.16301,-0.43991,0.8959,0.63381,0.04564,-0.50485,0.9682,0.77613,0.05939,-0.51572,0.9407,0.76805,-0.19104,-0.51607,0.9864,0.9679,-0.40723,-0.78222,0.9827,0.92726,-0.12777,-0.76957,0.99,0.89547,0.02059,-0.71765,0.9773,1.0349,-0.17163,-0.42338,0.9533,1.22108,-0.39078,-0.67607,0.9286,1.13882,-0.12743,-0.58024,0.9448,1.08746,-0.05002,-0.54172,0.99,1.2575,-0.04911,-0.30719,0.964,1.41507,-0.19688,-0.53043,0.9725,1.25522,0.03183,-0.37626,0.9694,1.1748,0.03903,-0.30148,0.9169,1.42009,0.13534,-0.21055,0.9533,1.51361,-0.02778,-0.33068,0.8948,1.35452,0.08171,-0.23709,0.9425,1.28525,0.14028,-0.18297,0.9881
22,0.44703,0.66303,-0.02118,0.9258,0.32548,0.57387,-0.31392,0.9374,0.31858,0.29385,-0.56837,0.9484,0.52582,0.18299,-0.64988,0.9738,0.70547,0.18917,-0.62135,0.9519,0.69979,-0.07509,-0.61376,0.9211,0.93615,-0.32557,-0.93254,0.99,0.94438,-0.00552,-0.88819,0.99,0.85466,0.16426,-0.86129,0.9243,1.00424,-0.06004,-0.47463,0.9689,1.22835,-0.32109,-0.76933,0.9736,1.09026,0.00762,-0.67587,0.9046,1.03692,0.09943,-0.62162,0.9626,1.22276,0.07667,-0.37273,0.9704,1.43311,-0.09604,-0.56473,0.9858,1.24164,0.15553,-0.42164,0.9771,1.1387,0.20993,-0.34652,0.9143,1.41279,0.30074,-0.20778,0.9144,1.52733,0.10181,-0.32424,0.9104,1.31943,0.2336,-0.25159,0.9453,1.23936,0.30274,-0.18184,0.9314
23,0.56191,0.52568,0.07785,0.8805,0.42889,0.40778,-0.32898,0.9716,0.42158,0.11781,-0.59041,0.9773,0.66884,-0.0293,-0.72193,0.93,0.8698,-0.01962,-0.68277,0.9449,0.82142,-0.33094,-0.68695,0.9176,1.14238,-0.6396,-1.10992,0.9554,1.11212,-0.2918,-1.03487,0.9533,1.0589,-0.06991,-0.95055,0.9839,1.2029,-0.33735,-0.54673,0.9362,1.49856,-0.63024,-0.8936,0.9273,1.32903,-0.256,-0.76078,0.9718,1.23308,-0.1934,-0.69562,0.99,1.45652,-0.14306,-0.37443,0.9144,1.74342,-0.37189,-0.64242,0.8848,1.49114,-0.05474,-0.48678,0.929,1.37193,-0.05279,-0.35774,0.9615,1.69921,0.0645,-0.20312,0.327,1.82341,-0.15369,-0.3919,0.9069,1.59899,0.03227,-0.26483,0.9736,1.53862,0.08522,-0.17259,0.9288
24,0.38806,0.67386,-0.08459,0.99,0.2083,0.57756,-0.36413,0.9055,0.1853,0.33335,-0.66568,0.9268,0.38686,0.2111,-0.77578,0.9408,0.58292,0.20373,-0.81673,0.99,0.56737,-0.08078,-0.79675,0.9288,0.80454,-0.33346,-1.239,0.9773,0.77655,0.00652,-1.14101,0.8895,0.72949,0.20742,-1.08361,0.9351,0.94941,-0.06472,-0.71709,0.9626,1.14724,-0.27922,-1.09079,0.9632,1.00024,0.06619,-0.9461,0.9826,0.94617,0.10793,-0.87258,0.9183,1.18917,0.09595,-0.59548,0.9463,1.4191,-0.05656,-0.87052,0.917,1.1688,0.2083,-0.68536,0.9612,1.07986,0.22497,-0.57266,0.9274,1.41513,0.33791,-0.47214,0.9533,1.51389,0.15253,-0.65702,0.9591,1.33021,0.26191,-0.52901,0.9061,1.22086,0.31787,-0.37879,0.9193
25,0.36931,0.52221,-0.07213,0.9482,0.22983,0.45519,-0.39867,0.9454,0.27443,0.22359,-0.6893,0.9692,0.49749,0.08162,-0.75525,0.91,0.65942,0.06525,-0.7371,0.9234,0.64736,-0.19537,-0.7301,0.9849,0.93014,-0.40782,-1.07347,0.9524,0.88057,-0.11196,-1.03199,0.9414,0.83715,0.09495,-0.95659,0.9047,0.95425,-0.16519,-0.59893,0.9212,1.21789,-0.39387,-0.88808,0.9309,1.07272,-0.075,-0.77366,0.8884,1.0003,-0.01113,-0.72967,0.908,1.19535,-0.02872,-0.4489,0.9772,1.42638,-0.17502,-0.65196,0.99,1.2059,0.07181,-0.53333,0.9835,1.10815,0.09624,-0.4215,0.9272,1.34593,0.19853,-0.27895,0.9226,1.50629,-0.01098,-0.44521,0.9257,1.31005,0.136,-0.34977,0.9445,1.18424,0.19103,-0.22388,0.9841
26,0.5857,0.69704,0.00464,0.9693,0.49201,0.62055,-0.223,0.9864,0.52895,0.4624,-0.4177,0.9415,0.66125,0.36073,-0.46389,0.9212,0.78747,0.36492,-0.46651,0.9835,0.75852,0.16391,-0.47184,0.9438,0.95264,-0.02512,-0.71378,0.9721,0.93094,0.20524,-0.69182,0.9673,0.89697,0.33256,-0.6365,0.9453,1.00087,0.18228,-0.3768,0.9272,1.18394,0.02159,-0.59218,0.99,1.08215,0.22956,-0.51018,0.9399,1.03395,0.27693,-0.47547,0.9669,1.18568,0.28112,-0.29355,0.99,1.33518,0.15357,-0.44716,0.99,1.18292,0.33715,-0.32204,0.9493,1.10484,0.35962,-0.2528,0.9325,1.29227,0.43913,-0.16877,0.9702,1.40464,0.30835,-0.29129,0.9591,1.2472,0.38214,-0.20181,0.9573,1.18177,0.43044,-0.14301,0.8831
27,0.41552,0.44578,0.08055,0.9342,0.17062,0.36947,-0.2875,0.9191,0.14796,0.04041,-0.57438,0.929,0.3613,-0.10388,-0.68832,0.9378,0.56175,-0.12652,-0.71777,0.9325,0.52209,-0.44738,-0.70924,0.99,0.75391,-0.79695,-1.1166,0.9465,0.7774,-0.38719,-1.09918,0.9368,0.72607,-0.18287,-0.99297,0.9503,0.91774,-0.44787,-0.58727,0.983,1.14075,-0.77451,-0.99815,0.9396,1.03376,-0.36199,-0.84357,0.9653,0.95252,-0.33057,-0.75588,0.99,1.23943,-0.34786,-0.47665,0.9138,1.4428,-0.50529,-0.75343,0.957,1.22997,-0.24503,-0.56665,0.9648,1.1395,-0.15378,-0.44431,0.9151,1.48777,-0.09161,-0.30844,0.9215,1.60259,-0.33971,-0.49471,0.99,1.42852,-0.15963,-0.37365,0.936,1.2956,-0.09325,-0.2185,0.898
