frame_id,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis
14,0.57279,0.43002,-0.02223,0.917,0.38761,0.3258,-0.30593,0.8747,0.39465,-0.06782,-0.52813,0.9603,0.6212,-0.37174,-0.62931,0.8946,0.89164,-0.56493,-0.55978,0.9629,0.67333,-0.35394,-0.61159,0.9384,0.83338,-0.66931,-0.89122,0.9794,0.90237,-0.8411,-1.05792,0.9283,0.98353,-0.97592,-1.18153,0.9329,1.00441,-0.331,-0.54516,0.948,1.20296,-0.77029,-0.82513,0.924,1.37758,-1.05006,-1.00727,0.9416,1.49473,-1.29799,-1.14295,0.9721,1.26877,-0.2239,-0.42368,0.9217,1.53823,-0.58813,-0.65598,0.9622,1.71681,-0.76524,-0.76155,0.986,1.86929,-0.93514,-0.81963,0.8747,1.47404,-0.03483,-0.32004,0.99,1.50233,-0.1369,-0.48916,0.932,1.28861,0.0848,-0.35878,0.9504,1.27478,0.10164,-0.24355,0.9496
15,0.64789,0.50434,0.03046,0.9781,0.48804,0.39183,-0.25966,0.99,0.51833,-0.04152,-0.50925,0.9472,0.77238,-0.34749,-0.61182,0.906,1.07801,-0.56378,-0.50829,0.9784,0.81497,-0.34549,-0.58051,0.9199,1.03043,-0.71722,-0.85924,0.9674,1.12125,-0.85569,-1.00394,0.897,1.22856,-0.98673,-1.14101,0.9712,1.18904,-0.30398,-0.47058,0.9695,1.42217,-0.7818,-0.75165,0.8981,1.61877,-1.0514,-0.93369,0.9518,1.78906,-1.30184,-1.05221,0.9599,1.46407,-0.16981,-0.34387,0.9517,1.76105,-0.52243,-0.55554,0.9542,1.96775,-0.73278,-0.6578,0.9146,2.14327,-0.91102,-0.74091,0.973,1.66531,0.06057,-0.22026,0.8996,1.71402,-0.05135,-0.39323,0.9256,1.45447,0.17976,-0.27174,0.9482,1.4351,0.19881,-0.16522,0.9421
16,0.52167,0.64904,0.06513,0.9706,0.39341,0.55224,-0.19482,0.934,0.43052,0.24891,-0.36571,0.9172,0.61769,0.0081,-0.4153,0.9257,0.81556,-0.16897,-0.33467,0.9821,0.65181,-0.01007,-0.4073,0.99,0.78496,-0.25204,-0.6085,0.9435,0.8608,-0.36658,-0.72368,0.99,0.94836,-0.51463,-0.79998,0.958,0.90052,0.00293,-0.31556,0.9315,1.09357,-0.33511,-0.51799,0.934,1.23665,-0.54495,-0.66373,0.9593,1.36209,-0.741,-0.73717,0.9336,1.10289,0.1019,-0.18712,0.936,1.34588,-0.16816,-0.33195,0.9412,1.50662,-0.33221,-0.42081,0.9713,1.62973,-0.46825,-0.47885,0.9642,1.26672,0.27691,-0.09832,0.9582,1.33046,0.2095,-0.21481,0.9598,1.11718,0.38031,-0.11543,0.99,1.10834,0.37603,-0.03997,0.908
17,0.60576,0.45213,0.03603,0.9667,0.45187,0.39257,-0.2436,0.9359,0.46723,0.04494,-0.5045,0.9487,0.68621,-0.21529,-0.60091,0.9696,0.95145,-0.41027,-0.50383,0.9459,0.71729,-0.20573,-0.58793,0.9314,0.86973,-0.48453,-0.86185,0.9689,0.94484,-0.62188,-1.00926,0.954,1.0159,-0.73597,-1.10979,0.9305,1.02427,-0.23545,-0.48241,0.963,1.21931,-0.58718,-0.76163,0.99,1.35636,-0.80862,-0.96852,0.9548,1.51132,-1.02197,-1.08968,0.9116,1.26216,-0.10827,-0.36112,0.9475,1.5291,-0.39451,-0.57525,0.9412,1.70227,-0.58234,-0.68509,0.9453,1.83072,-0.73694,-0.79571,0.946,1.45568,0.1007,-0.23517,0.9514,1.4929,0.00138,-0.40022,0.99,1.27343,0.2028,-0.26187,0.99,1.24821,0.19164,-0.16162,0.9597
18,0.4352,0.45055,0.06312,0.9488,0.30605,0.34526,-0.16724,0.9327,0.26695,0.03658,-0.33211,0.9704,0.43281,-0.19633,-0.39112,0.9771,0.66762,-0.39518,-0.31166,0.9106,0.47418,-0.20319,-0.36681,0.9214,0.57943,-0.48163,-0.57922,0.9624,0.65689,-0.6253,-0.69747,0.9425,0.68789,-0.73524,-0.77303,0.9139,0.73625,-0.22652,-0.30083,0.9394,0.8722,-0.57483,-0.52034,0.9593,0.99474,-0.81006,-0.63667,0.9275,1.09557,-0.99814,-0.75723,0.9434,0.96196,-0.14521,-0.19769,0.9478,1.16223,-0.41194,-0.38156,0.9518,1.29574,-0.5938,-0.47434,0.9484,1.40004,-0.74229,-0.52155,0.9468,1.14676,0.0134,-0.13526,0.9428,1.15514,-0.05973,-0.28508,0.9234,1.00501,0.13607,-0.19084,0.8721,0.99774,0.11656,-0.11575,0.9252
19,0.47832,0.56646,-0.02738,0.9476,0.27067,0.4673,-0.38236,0.9288,0.31572,-0.0004,-0.71486,0.9771,0.54181,-0.4309,-0.78774,0.9462,0.93313,-0.65115,-0.66605,0.99,0.66721,-0.41148,-0.76222,0.8897,0.85394,-0.8327,-1.09377,0.9603,0.96035,-0.99012,-1.27481,0.9438,1.05187,-1.21717,-1.44035,0.901,1.04698,-0.41877,-0.63146,0.9243,1.31414,-0.99366,-0.9801,0.9147,1.51142,-1.30907,-1.18545,0.9082,1.68966,-1.56385,-1.38945,0.9028,1.36572,-0.23214,-0.48844,0.9843,1.72168,-0.70309,-0.74842,0.9851,1.94214,-0.93735,-0.87409,0.9759,2.14609,-1.1569,-0.96167,0.9007,1.64096,-0.01442,-0.34256,0.9384,1.69841,-0.12593,-0.56198,0.905,1.40891,0.17699,-0.42631,0.9387,1.38499,0.15108,-0.23815,0.99
20,0.55625,0.45674,0.08211,0.94,0.41148,0.34297,-0.32261,0.9737,0.4401,-0.11465,-0.62051,0.9567,0.73414,-0.53955,-0.72749,0.9256,1.0884,-0.78999,-0.56579,0.9367,0.80975,-0.55101,-0.67913,0.9531,1.01954,-0.95266,-1.00068,0.9223,1.17023,-1.13229,-1.1989,0.9538,1.26358,-1.319,-1.32017,0.9247,1.21196,-0.5668,-0.53823,0.9477,1.51339,-1.08481,-0.84924,0.9473,1.72185,-1.38875,-1.04735,0.9806,1.96837,-1.73124,-1.24179,0.9454,1.52224,-0.38489,-0.33423,0.9517,1.90606,-0.80691,-0.54579,0.9232,2.13361,-1.07619,-0.66142,0.9134,2.33976,-1.32038,-0.74464,0.9635,1.70024,-0.08896,-0.14363,0.9106,1.84479,-0.23733,-0.34692,0.9323,1.55569,0.08367,-0.21142,0.9675,1.50413,0.02416,-0.09028,0.9821
21,0.3649,0.57616,0.00931,0.9342,0.17555,0.45267,-0.43693,0.9505,0.2665,0.01926,-0.77066,0.9761,0.59068,-0.25089,-0.85249,0.9788,1.01137,-0.5222,-0.7992,0.9656,0.70223,-0.30271,-0.84178,0.9675,0.96871,-0.6603,-1.23307,0.9155,1.09433,-0.77633,-1.43226,0.925,1.19635,-0.91635,-1.6143,0.9561,1.08968,-0.27885,-0.71767,0.9345,1.44565,-0.72744,-1.12518,0.99,1.71412,-0.99996,-1.3637,0.9277,1.91747,-1.20449,-1.56339,0.958,1.33793,-0.08355,-0.52901,0.9269,1.79849,-0.41805,-0.84986,0.981,2.08919,-0.59246,-0.98045,0.8956,2.29164,-0.82407,-1.11534,0.9241,1.59736,0.19042,-0.3392,0.99,1.68506,0.12569,-0.55664,0.9193,1.35516,0.3589,-0.4059,0.9758,1.30048,0.30771,-0.23357,0.8944
22,0.42896,0.55572,0.07454,0.9693,0.18925,0.39031,-0.28925,0.9628,0.22887,-0.06494,-0.62885,0.9559,0.45726,-0.45606,-0.7237,0.9315,0.80502,-0.7516,-0.66706,0.9132,0.55121,-0.48468,-0.73106,0.948,0.72075,-0.92367,-1.10718,0.8849,0.83858,-1.08067,-1.28355,0.9645,0.94296,-1.24509,-1.41642,0.9304,0.95359,-0.47224,-0.58164,0.9222,1.18856,-1.04275,-0.96624,0.9682,1.39999,-1.36613,-1.1827,0.9558,1.58221,-1.66907,-1.37321,0.9485,1.25691,-0.33383,-0.46975,0.9522,1.65714,-0.75317,-0.71486,0.9112,1.90162,-1.02176,-0.86833,0.9474,2.04843,-1.2657,-0.98104,0.9746,1.55802,-0.08629,-0.27172,0.9503,1.62673,-0.19933,-0.48121,0.9577,1.32999,0.12321,-0.33149,0.903,1.33114,0.10041,-0.21374,0.9228
23,0.41822,0.45686,0.08968,0.9193,0.27939,0.35118,-0.25356,0.99,0.3746,-0.01993,-0.53078,0.975,0.64663,-0.3279,-0.614,0.9819,0.94978,-0.52992,-0.50194,0.9532,0.72164,-0.29905,-0.61996,0.9201,0.93157,-0.62261,-0.88747,0.9466,1.0302,-0.75231,-1.06595,0.9818,1.17294,-0.8716,-1.18226,0.989,1.0383,-0.28233,-0.45334,0.9591,1.34254,-0.70183,-0.79513,0.9507,1.52984,-0.9079,-0.98117,0.99,1.69382,-1.14554,-1.12087,0.618,1.25947,-0.14598,-0.30729,0.9537,1.62971,-0.43911,-0.56018,0.9837,1.84404,-0.62413,-0.65005,0.976,2.05177,-0.76033,-0.75391,0.9372,1.4605,0.1057,-0.15487,0.9262,1.52679,0.02483,-0.31845,0.9427,1.2507,0.20312,-0.22835,0.948,1.22822,0.20159,-0.10816,0.99
24,0.3573,0.63025,-0.01949,0.9572,0.20446,0.55505,-0.24785,0.99,0.2209,0.26388,-0.45357,0.9202,0.37876,0.07565,-0.52949,0.9688,0.60663,-0.10092,-0.47978,0.9156,0.42351,0.05844,-0.5079,0.9735,0.54274,-0.18613,-0.72385,0.9806,0.60857,-0.30304,-0.87234,0.9849,0.65778,-0.41138,-0.96844,0.9746,0.69381,0.05162,-0.44616,0.9464,0.84751,-0.2639,-0.67091,0.9536,0.95828,-0.43616,-0.8409,0.9398,1.0638,-0.63187,-0.97059,0.955,0.90137,0.14065,-0.3838,0.9154,1.09802,-0.09089,-0.57402,0.9094,1.22657,-0.22723,-0.65923,0.99,1.34127,-0.35705,-0.72251,0.9791,1.06364,0.32331,-0.27869,0.9895,1.0902,0.25476,-0.43487,0.9379,0.88031,0.41876,-0.3134,0.9485,0.88667,0.40679,-0.22902,0.9767
25,0.64282,0.6579,-0.05441,0.9552,0.49155,0.5105,-0.4089,0.9398,0.57853,0.06976,-0.79261,0.9249,0.89626,-0.24263,-0.85878,0.9816,1.30913,-0.43648,-0.81361,0.9514,0.97586,-0.26019,-0.86881,0.9551,1.26619,-0.56303,-1.24635,0.9725,1.38821,-0.68952,-1.45127,0.9645,1.50663,-0.86184,-1.65367,0.9257,1.34593,-0.1915,-0.72072,0.9577,1.72444,-0.63285,-1.14191,0.965,2.01115,-0.93582,-1.41181,0.9647,2.24774,-1.1493,-1.57136,0.8991,1.65816,0.0308,-0.51686,0.9364,2.10982,-0.33914,-0.83939,0.9003,2.36251,-0.55887,-1.0337,0.99,2.57082,-0.72435,-1.10185,0.8998,1.88174,0.25863,-0.38025,0.99,2.00085,0.20712,-0.61629,0.9263,1.63454,0.40671,-0.43317,0.9086,1.60301,0.37135,-0.26256,0.9424
26,0.36109,0.50068,-0.04433,0.9644,0.25183,0.42421,-0.28797,0.954,0.28612,0.14336,-0.47467,0.9357,0.47724,-0.04882,-0.54053,0.9404,0.68597,-0.19593,-0.48395,0.9335,0.51279,-0.04195,-0.51703,0.9616,0.63725,-0.27555,-0.74331,0.9122,0.72997,-0.36859,-0.87717,0.99,0.78161,-0.45408,-0.9415,0.8841,0.75291,-0.03351,-0.46022,0.9222,0.94395,-0.32359,-0.67807,0.9516,1.08158,-0.50135,-0.82937,0.9879,1.1882,-0.65503,-0.92954,0.9594,0.92424,0.0808,-0.35542,0.9536,1.16619,-0.13856,-0.52352,0.9524,1.31481,-0.29021,-0.62707,0.9632,1.41851,-0.4022,-0.67884,0.9382,1.0751,0.2341,-0.26003,0.9813,1.1107,0.18524,-0.38362,0.9218,0.92535,0.31447,-0.30204,0.9412,0.92181,0.31655,-0.20883,0.9883
27,0.44705,0.67414,0.03314,0.9567,0.30204,0.54031,-0.29353,0.9582,0.35907,0.1217,-0.61345,0.9282,0.63655,-0.15529,-0.68856,0.9706,0.92122,-0.39739,-0.55778,0.9456,0.68308,-0.17399,-0.69319,0.9419,0.88615,-0.54314,-0.9883,0.9521,1.0256,-0.69782,-1.15935,0.9296,1.1331,-0.83098,-1.27842,0.934,1.03658,-0.16335,-0.50379,0.9318,1.34292,-0.60428,-0.86863,0.99,1.54231,-0.88204,-1.0657,0.9186,1.73635,-1.12199,-1.21634,0.959,1.34577,0.01129,-0.36241,0.9196,1.66506,-0.39782,-0.61188,0.951,1.88109,-0.57746,-0.77999,0.9656,2.07584,-0.73423,-0.81524,0.9354,1.5069,0.19756,-0.2118,0.9511,1.58579,0.14457,-0.42473,0.9288,1.33559,0.3704,-0.30048,0.9762,1.29507,0.34112,-0.16566,0.9105
