frame_id,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis
10,0.43161,0.46703,-0.01528,0.9558,0.20355,0.31206,-0.39234,0.9639,0.17959,-0.05723,-0.69161,0.99,0.42876,-0.30672,-0.78873,0.9065,0.67066,-0.31407,-0.77938,0.9344,0.59771,-0.57043,-0.81954,0.9206,0.7748,-0.90758,-1.13384,0.9672,0.81458,-0.9464,-1.42686,0.9572,0.84037,-0.87461,-1.5308,0.9296,1.01947,-0.54613,-0.6763,0.9098,1.24825,-0.97373,-1.02085,0.9579,1.31709,-0.94019,-1.32111,0.9862,1.25223,-0.70852,-1.46629,0.9004,1.34097,-0.39213,-0.5219,0.99,1.53225,-0.78106,-0.78319,0.9639,1.63216,-0.84416,-1.07511,0.99,1.51574,-0.61376,-1.13872,0.9508,1.6082,-0.13192,-0.33947,0.9256,1.77104,-0.48059,-0.57237,0.9104,1.86862,-0.66262,-0.8679,0.9724,1.80254,-0.60066,-0.97277,0.99
11,0.59922,0.47284,0.07645,0.9606,0.46304,0.37806,-0.17156,0.9382,0.47902,0.14153,-0.41663,0.9503,0.6619,-0.02075,-0.4864,0.99,0.83167,0.00074,-0.49967,0.9526,0.75271,-0.18397,-0.51457,0.9781,0.8992,-0.40046,-0.74077,0.943,0.97686,-0.42868,-0.94963,0.9621,0.96177,-0.34649,-1.01157,0.9728,1.03704,-0.186,-0.41107,0.9821,1.23861,-0.41409,-0.66853,0.9817,1.29666,-0.38292,-0.89482,0.99,1.22486,-0.23329,-0.96835,0.9223,1.29195,-0.04094,-0.317,0.9521,1.48583,-0.27,-0.54852,0.9578,1.50948,-0.29606,-0.70584,0.9772,1.44733,-0.14347,-0.76179,0.9423,1.46634,0.14491,-0.19389,0.9548,1.60986,-0.04733,-0.37672,0.9474,1.66815,-0.15751,-0.54616,0.99,1.6339,-0.09843,-0.62654,0.9804
12,0.6091,0.51785,0.01967,0.9116,0.44032,0.37914,-0.28122,0.9597,0.45269,0.1009,-0.56952,0.9153,0.61939,-0.08955,-0.64181,0.89,0.85309,-0.10642,-0.66531,0.9375,0.79837,-0.3248,-0.65656,0.99,0.89514,-0.57094,-0.95825,0.9168,0.99713,-0.61723,-1.16855,0.9617,1.01009,-0.51079,-1.29639,0.9733,1.12292,-0.28931,-0.57023,0.9667,1.31872,-0.61487,-0.88663,0.9009,1.40007,-0.56441,-1.10678,0.9369,1.33911,-0.38936,-1.20347,0.9778,1.38372,-0.14575,-0.42515,0.9263,1.59464,-0.45388,-0.69218,0.895,1.65336,-0.50284,-0.87473,0.9834,1.5953,-0.29323,-0.96988,0.9533,1.6015,0.05574,-0.32096,0.9661,1.77255,-0.17986,-0.49958,0.9093,1.81784,-0.30816,-0.70334,0.958,1.81672,-0.26249,-0.81831,0.9473
13,0.3604,0.65869,-0.06188,0.9419,0.18736,0.58348,-0.45566,0.99,0.24832,0.27296,-0.82734,0.9616,0.47868,0.08399,-0.92554,0.9214,0.70931,0.05241,-0.92333,0.9806,0.63339,-0.15831,-0.95711,0.99,0.84308,-0.46501,-1.3426,0.9689,0.96639,-0.498,-1.61224,0.9518,0.95908,-0.39761,-1.69607,0.9529,1.06994,-0.19606,-0.8003,0.9464,1.31198,-0.54072,-1.16678,0.9037,1.43003,-0.45985,-1.47166,0.9219,1.3612,-0.21862,-1.54414,0.9085,1.34243,-0.05958,-0.58458,0.9403,1.62062,-0.34185,-0.9338,0.9547,1.70648,-0.40631,-1.1785,0.9852,1.63565,-0.1776,-1.23293,0.9146,1.57302,0.21388,-0.41065,0.967,1.83039,-0.09394,-0.66794,0.9496,1.89024,-0.18953,-0.91987,0.9467,1.852,4.65869,-1.04479,0.9752
14,0.37327,0.66645,-0.01567,0.9197,0.22675,0.61255,-0.24515,0.9855,0.23109,0.37446,-0.49249,0.9018,0.37145,0.2081,-0.58269,0.9218,0.5083,0.22256,-0.55175,0.9491,0.46092,0.04044,-0.56163,0.9764,0.57135,-0.15357,-0.80487,0.9756,0.63205,-0.187,-1.00266,0.99,0.65062,-0.11451,-1.07797,0.9668,0.74387,0.05254,-0.48471,0.9882,0.87938,-0.19383,-0.74373,0.99,0.93114,-0.15914,-0.93529,0.8843,0.89468,-0.03212,-0.99776,0.967,0.94336,0.1491,-0.3747,0.8977,1.11632,-0.10338,-0.57912,0.9207,1.17007,-0.11894,-0.78167,0.9653,1.10915,0.03013,-0.80126,0.9497,1.1298,0.28558,-0.25669,0.9791,1.2628,0.10187,-0.45427,0.9332,1.30068,0.02894,-0.62755,0.8635,1.25594,0.05692,-0.68758,0.9405
15,0.63764,0.50118,0.06693,0.9893,0.44379,0.41158,-0.22411,0.9719,0.48276,0.15628,-0.51382,0.9326,0.66174,0.01809,-0.61308,0.9531,0.8436,0.0192,-0.59024,0.9169,0.79883,-0.17107,-0.60668,0.8931,0.93367,-0.37763,-0.90229,0.9325,1.03092,-0.38817,-1.10869,0.9141,0.99491,-0.31326,-1.20913,0.9405,1.11846,-0.14581,-0.52694,0.9801,1.33481,-0.37715,-0.82735,0.9499,1.40101,-0.35497,-1.04356,0.9516,1.3102,-0.16806,-1.12343,0.9445,1.33561,-0.01319,-0.3896,0.9653,1.56263,-0.26831,-0.63126,0.9791,1.60808,-0.27694,-0.8403,0.9711,1.53348,-0.08886,-0.86596,0.9042,1.51148,0.17125,-0.24564,0.952,1.69532,-0.04239,-0.46012,0.9304,1.7482,-0.11296,-0.66223,0.9383,1.72424,-0.07866,-0.73466,0.963
16,0.38422,0.4635,0.01879,0.923,0.23384,0.35505,-0.27699,0.9735,0.26437,0.0688,-0.55717,0.9737,0.44175,-0.07369,-0.6248,0.9836,0.64903,-0.07257,-0.60635,0.953,0.58465,-0.30359,-0.62114,0.9421,0.74289,-0.51183,-0.89681,0.9873,0.85125,-0.5673,-1.13065,0.8807,0.85186,-0.48368,-1.23841,0.9051,0.91077,-0.26721,-0.49087,0.922,1.15206,-0.55987,-0.78657,0.9573,1.19927,-0.5139,-1.00594,0.9316,1.16458,-0.33339,-1.10629,0.914,1.15011,-0.13598,-0.3477,0.8915,1.36512,-0.40185,-0.57714,0.9297,1.44632,-0.43267,-0.79956,0.8734,1.37495,-0.24902,-0.84801,0.9137,1.34822,0.06141,-0.20612,0.942,1.52004,-0.18061,-0.38977,0.9252,1.5643,-0.25326,-0.59891,0.9408,1.56363,-0.22602,-0.66978,0.9567
17,0.60733,0.49412,-0.03459,0.9517,0.42383,0.40446,-0.40235,0.9554,0.46357,0.0607,-0.71297,0.9556,0.6913,-0.10327,-0.77555,0.9379,0.90319,-0.09846,-0.74603,0.9081,0.82449,-0.32945,-0.75419,0.8895,1.02103,-0.57893,-1.06025,0.9767,1.08518,-0.63527,-1.28351,0.99,1.12157,-0.55842,-1.38457,0.9557,1.19132,-0.34031,-0.62495,0.9851,1.42469,-0.63386,-0.94745,0.972,1.53227,-0.61151,-1.19066,0.955,1.46811,-0.41637,-1.26653,0.9179,1.44582,-0.16541,-0.4694,0.9317,1.68675,-0.4775,-0.72127,0.9643,1.77099,-0.50169,-0.92907,0.9827,1.67927,-0.32302,-1.0233,0.9523,1.69579,0.04173,-0.32593,0.99,1.89444,-0.20327,-0.51445,0.9142,1.92229,-0.28594,-0.72651,0.8896,1.90508,-0.26328,-0.80981,0.8875
18,0.37604,0.52981,0.05759,0.9654,0.27265,0.46296,-0.19237,0.9506,0.27632,0.25736,-0.39353,0.9096,0.41255,0.13518,-0.49206,0.9596,0.54659,0.12518,-0.45725,0.9054,0.51238,-0.02694,-0.48343,0.9669,0.60678,-0.18195,-0.71307,0.9709,0.67481,-0.20611,-0.87667,0.949,0.68891,-0.15251,-0.92826,0.919,0.75084,-0.00712,-0.40054,0.99,0.91922,-0.23636,-0.63173,0.9322,0.96882,-0.20052,-0.77036,0.9168,0.93821,-0.07951,-0.85209,0.9881,0.94075,0.0593,-0.29636,0.9579,1.10582,-0.14224,-0.48947,0.9816,1.13926,-0.16066,-0.63636,0.9117,1.09378,-0.02993,-0.67202,0.9361,1.11917,0.20986,-0.1743,0.9434,1.23608,0.01428,-0.34778,0.9417,1.2669,-0.04751,-0.48312,0.9044,1.23945,-0.02626,-0.53931,0.9065
19,0.49297,0.62571,0.00794,0.95,0.34364,0.52609,-0.34987,0.9243,0.36047,0.19734,-0.65624,0.9326,0.54616,-0.02019,-0.75197,0.9158,0.79532,-0.00364,-0.73188,0.9279,0.68019,-0.23641,-0.72916,0.8871,0.89759,-0.55792,-1.0475,0.9124,0.97938,-0.56732,-1.31092,0.92,1.00098,-0.47665,-1.42523,0.9122,1.07346,-0.23635,-0.62533,0.9597,1.31607,-0.62015,-0.9293,0.9566,1.42188,-0.54309,-1.18402,0.9582,1.3769,-0.33985,-1.2936,0.9262,1.38848,-0.13977,-0.43021,0.8897,1.60523,-0.42904,-0.67169,0.9305,1.65634,-0.49628,-0.92647,0.9418,1.60104,-0.26696,-0.99534,0.9606,1.60483,0.12315,-0.24691,0.9601,1.80643,-0.15547,-0.46822,0.96,1.88777,-0.2813,-0.7029,0.9625,1.82176,-0.24702,-0.79363,0.99
20,0.42872,0.43124,0.01308,0.9584,0.2101,0.30639,-0.30322,0.9631,0.24485,0.00279,-0.60921,0.9667,0.43904,-0.18627,-0.66315,0.9386,0.64238,-0.21334,-0.64476,0.9694,0.59208,-0.4237,-0.67573,0.9505,0.69297,-0.70259,-0.93121,0.9686,0.77264,-0.73831,-1.16793,0.9448,0.78969,-0.66961,-1.24071,0.9252,0.91186,-0.39106,-0.54437,0.99,1.1315,-0.74041,-0.8338,0.9268,1.16527,-0.70046,-1.12092,0.9467,1.14886,-0.51421,-1.19772,0.9761,1.20956,-0.25033,-0.44014,0.977,1.39887,-0.55997,-0.69777,0.9668,1.4493,-0.59603,-0.90157,0.9208,1.38158,-0.40568,-0.981,0.99,1.42392,-0.03403,-0.32218,0.9081,1.59464,-0.28399,-0.52166,0.9778,1.61444,-0.3911,-0.70751,0.939,1.5731,-0.3493,-0.80664,0.9689
21,0.51102,0.65132,-0.04197,0.975,0.29831,0.5421,-0.33987,0.9365,0.32665,0.26212,-0.59875,0.9214,0.47158,0.07998,-0.75428,0.939,0.71475,0.08549,-0.71552,0.938,0.64223,-0.11982,-0.71961,0.8684,0.77331,-0.38101,-1.02662,0.9641,0.85869,-0.38974,-1.25298,0.9204,0.83648,-0.31706,-1.35513,0.951,0.96573,-0.10135,-0.63129,0.925,1.18632,-0.3846,-0.95261,0.9334,1.20685,-0.35307,-1.20563,0.9267,1.16156,-0.15376,-1.29359,0.9616,1.2546,0.02717,-0.52874,0.9512,1.42513,-0.24846,-0.77246,0.9487,1.46717,-0.2725,-1.01153,0.9403,1.41361,-0.11428,-1.04793,0.9692,1.44673,0.25137,-0.37878,0.9403,1.60182,0.00657,-0.59511,0.9512,1.66355,-0.11258,-0.80374,0.99,1.59118,-0.04739,-0.90046,0.9334
22,0.39949,0.56024,-0.08244,0.9622,0.26309,0.48763,-0.30293,0.99,0.20434,0.28466,-0.47274,0.9614,0.34849,0.14137,-0.58046,0.9793,0.49723,0.11971,-0.54216,0.9145,0.42008,-0.0197,-0.54111,0.9578,0.50697,-0.20229,-0.76618,0.9843,0.53899,-0.25878,-0.91763,0.9811,0.53168,-0.21201,-1.00634,0.8895,0.66872,-0.03579,-0.48768,0.9804,0.80901,-0.26172,-0.72156,0.9593,0.80408,-0.24575,-0.87886,0.9836,0.78238,-0.11447,-0.95231,0.975,0.88335,0.07076,-0.43054,0.9213,0.99402,-0.16151,-0.59416,0.9834,1.01056,-0.20028,-0.7505,0.9408,0.96756,-0.08702,-0.7921,0.9424,1.04269,0.20434,-0.34018,0.99,1.14913,0.00707,-0.47738,0.9234,1.15681,-0.07173,-0.63686,0.99,1.12286,-0.05034,-0.69705,0.9383
23,0.40153,0.43383,-0.03066,0.901,0.28192,0.35547,-0.29678,0.99,0.29418,0.12877,-0.50308,0.9461,0.42297,-0.03175,-0.58428,0.9521,0.63195,-0.02618,-0.58477,0.978,0.55821,-0.22487,-0.59525,0.9578,0.71123,-0.39002,-0.82052,0.9605,0.73372,-0.44983,-0.99272,0.99,0.74585,-0.3871,-1.08856,0.9267,0.84951,-0.18498,-0.4765,0.99,1.03087,-0.46364,-0.75359,0.9655,1.07274,-0.43249,-0.902,0.99,1.02154,-0.25238,-1.02236,0.9223,1.05586,-0.0594,-0.39611,0.9529,1.23815,-0.30343,-0.56694,0.9167,1.25859,-0.3359,-0.74192,0.9882,1.20203,-0.1839,-0.79523,0.301,1.21844,0.09984,-0.26719,0.9551,1.36183,-0.09859,-0.41376,0.9559,1.41532,-0.20117,-0.6011,0.9255,1.38417,-0.15743,-0.64859,0.9376
24,0.60702,0.5933,-0.07003,0.9648,0.40759,0.48732,-0.39884,0.9267,0.4513,0.18826,-0.67561,0.9106,0.66729,0.03753,-0.75887,0.95,0.84083,0.0477,-0.70454,0.8931,0.80664,-0.16866,-0.72089,0.9786,0.97984,-0.37888,-0.99349,0.99,1.04559,-0.45303,-1.23028,0.9815,1.04555,-0.39078,-1.32924,0.9248,1.12774,-0.13368,-0.60955,0.9575,1.36736,-0.46239,-0.89836,0.9028,1.41123,-0.41438,-1.11171,0.9431,1.39688,-0.23339,-1.22651,0.99,1.40715,0.00328,-0.47005,0.9778,1.60145,-0.30484,-0.68703,0.9055,1.68447,-0.31785,-0.92836,0.9577,1.60253,-0.14067,-0.97096,0.9489,1.58815,0.21621,-0.33699,0.9017,1.77044,-0.03294,-0.5383,0.9803,1.82214,-0.1641,-0.7413,0.8669,1.77392,-0.09473,-0.81026,0.9643
25,0.51696,0.62144,-0.0394,0.9742,0.34543,0.53705,-0.29064,0.9056,0.35812,0.2906,-0.43795,0.9774,0.47421,0.10952,-0.53436,0.952,0.64904,0.13162,-0.49928,0.9581,0.59979,-0.06946,-0.5143,0.8986,0.69372,-0.28135,-0.71644,0.9358,0.73798,-0.34678,-0.90126,0.943,0.75648,-0.28081,-1.00533,0.9702,0.87381,-0.0352,-0.42737,0.9455,1.03561,-0.326,-0.66077,0.9578,1.06964,-0.31883,-0.85333,0.9867,1.01934,-0.17792,-0.9703,0.9441,1.12268,0.07151,-0.34278,0.9257,1.23712,-0.18852,-0.53523,0.9542,1.28495,-0.20693,-0.72441,0.9396,1.24853,-0.09066,-0.77853,0.9174,1.28215,0.24621,-0.26827,0.9584,1.4256,0.01556,-0.41732,0.9591,1.43825,-0.09969,-0.56881,0.9335,1.40905,-0.04298,-0.63703,0.9775
26,0.49049,0.47466,0.08172,0.9652,0.30144,0.35667,-0.28003,0.9534,0.30908,0.0289,-0.509,0.9805,0.56416,-0.162,-0.63074,0.933,0.75786,-0.14205,-0.59401,0.9792,0.68173,-0.38892,-0.60192,0.9339,0.85056,-0.69067,-0.89938,0.8882,0.94438,-0.69216,-1.13717,0.9273,0.94219,-0.63152,-1.26299,0.9719,1.05399,-0.4041,-0.49225,0.9454,1.28909,-0.72556,-0.7774,0.9292,1.37531,-0.69143,-1.05285,0.9414,1.31462,-0.46216,-1.14569,0.9229,1.34295,-0.20614,-0.3374,0.9397,1.55776,-0.52288,-0.5958,0.99,1.65126,-0.59714,-0.82479,0.99,1.56878,-0.38174,-0.87684,0.908,1.54996,-0.00576,-0.16583,0.9603,1.7865,-0.28344,-0.35831,0.8762,1.82302,-0.41009,-0.64506,0.9011,1.76941,-0.34234,-0.69951,0.9746
27,0.52294,0.48255,0.03827,0.9557,0.34348,0.38941,-0.27938,0.9786,0.36032,0.11441,-0.53382,0.9187,0.55011,-0.09923,-0.60641,0.9317,0.72035,-0.07458,-0.56839,0.9578,0.64195,-0.29697,-0.59681,0.9612,0.80356,-0.56675,-0.86057,0.9525,0.86188,-0.59264,-1.08599,0.9271,0.86612,-0.5424,-1.17574,0.962,0.98125,-0.31,-0.48657,0.9801,1.19191,-0.59923,-0.76798,0.9694,1.25473,-0.58141,-0.99659,0.9671,1.19759,-0.42235,-1.07838,0.9475,1.26774,-0.15745,-0.35233,0.937,1.42345,-0.45661,-0.5874,0.9156,1.48018,-0.51866,-0.76617,0.9565,1.4115,-0.34013,-0.83998,0.9368,1.45239,0.04266,-0.23745,0.938,1.62633,-0.22385,-0.42585,0.9435,1.63445,-0.324,-0.5919,0.919,1.63604,-0.29751,-0.70686,0.9509
