frame_id,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis
10,0.40479,0.58797,0.03301,0.9503,0.21313,0.48567,-0.29544,0.959,0.15312,0.32742,-0.55391,0.99,0.19102,0.29227,-0.68101,0.9723,0.25958,0.33474,-0.81127,0.9478,0.50258,-0.21025,-0.63548,0.9721,0.67981,-0.56714,-0.91234,0.8889,0.79448,-0.67328,-1.09749,0.9267,0.86532,-0.8148,-1.20593,0.9459,0.85761,-0.21926,-0.52509,0.9422,1.0461,-0.64034,-0.85711,0.9302,1.2789,-0.89157,-1.01925,0.9402,1.4036,-1.08096,-1.17864,0.9204,1.13295,-0.06236,-0.39331,0.99,1.41766,-0.40569,-0.66316,0.9064,1.61286,-0.58658,-0.78147,0.99,1.77943,-0.78349,-0.83787,0.9277,1.3378,0.13871,-0.25283,0.99,1.57033,-0.14474,-0.46168,0.9883,1.71933,-0.3359,-0.50057,0.9161,1.79715,-0.50576,-0.59969,0.8958
11,0.4778,0.63695,-0.06956,0.9849,0.3523,0.50562,-0.38601,0.9444,0.32852,0.39583,-0.69468,0.9829,0.39019,0.37962,-0.85151,0.9389,0.49957,0.41889,-0.91303,0.9326,0.79182,-0.06391,-0.75404,0.9886,1.03541,-0.34623,-1.07392,0.9601,1.17113,-0.46607,-1.25378,0.939,1.23924,-0.56043,-1.35405,0.9794,1.10625,-0.01681,-0.62732,0.9005,1.41245,-0.40742,-0.95968,0.9366,1.66411,-0.57087,-1.15429,0.9548,1.84551,-0.78281,-1.31114,0.8978,1.35159,0.12587,-0.47905,0.9461,1.68484,-0.12805,-0.70474,0.8964,1.92139,-0.28746,-0.82593,0.9844,2.13859,-0.43352,-0.9415,0.9015,1.49054,0.35618,-0.29629,0.9026,1.7958,0.09472,-0.49094,0.99,1.94322,-0.04413,-0.56102,0.9795,2.08645,-0.18199,-0.61698,0.99
12,0.64175,0.59341,0.11279,0.9468,0.48235,0.47401,-0.20344,0.8856,0.43432,0.31556,-0.44454,0.913,0.47792,0.28703,-0.58542,0.9579,0.5638,0.3329,-0.65889,0.9784,0.87663,-0.11153,-0.49821,0.9747,1.04833,-0.37326,-0.78488,0.9651,1.16659,-0.48441,-0.89402,0.99,1.24111,-0.59552,-1.02232,0.9344,1.14654,-0.07008,-0.40185,0.8962,1.41803,-0.40669,-0.68233,0.9481,1.6092,-0.64606,-0.85311,0.9161,1.76806,-0.80093,-0.98824,0.9389,1.35888,0.09285,-0.28735,0.9465,1.66027,-0.19904,-0.48532,0.8744,1.87791,-0.31577,-0.58906,0.9881,2.04589,-0.45821,-0.67368,0.99,1.52778,0.29381,-0.16611,0.9255,1.75977,0.08658,-0.3124,0.927,1.91967,-0.07263,-0.3907,0.99,2.01959,-0.20759,-0.39585,0.8942
13,0.48598,0.62463,-0.07345,0.9476,0.40215,0.5323,-0.30699,0.9375,0.39912,0.43994,-0.5013,0.9256,0.43764,0.40336,-0.60216,0.9161,0.51899,0.44283,-0.66309,0.9088,0.69598,0.07521,-0.52177,0.9127,0.86267,-0.14941,-0.70402,0.9851,0.92697,-0.249,-0.8071,0.8745,0.99324,-0.35407,-0.90685,0.94,0.91494,0.0793,-0.41958,0.967,1.10596,-0.22225,-0.6062,0.99,1.25373,-0.3842,-0.74368,0.9652,1.37808,-0.52596,-0.82119,0.953,1.07327,0.16447,-0.28808,0.9681,1.31793,-0.05788,-0.44435,0.9671,1.46184,-0.17396,-0.48309,0.9258,1.58202,-0.31507,-0.53324,0.9198,1.17546,0.3323,-0.1845,0.9648,1.38278,0.12917,-0.27257,0.9536,1.48316,-0.00612,-0.31808,0.9159,1.56182,4.62463,-0.33925,0.9768
14,0.45218,0.45074,0.05105,0.948,0.29692,0.37567,-0.22855,0.9713,0.20622,0.25871,-0.47622,0.946,0.26592,0.20696,-0.58737,0.9321,0.33105,0.23825,-0.67412,0.8988,0.57022,-0.21718,-0.52568,0.9538,0.71083,-0.50654,-0.82941,0.9796,0.79417,-0.64247,-0.95745,0.9035,0.85399,-0.76198,-1.08736,0.9399,0.84908,-0.21446,-0.47007,0.9579,1.07336,-0.57532,-0.74935,0.9825,1.19256,-0.81344,-0.93443,0.9425,1.35779,-1.00087,-1.07024,0.896,1.09558,-0.10651,-0.39323,0.8806,1.36302,-0.37227,-0.59996,0.9746,1.52198,-0.54857,-0.70676,0.9591,1.65788,-0.6961,-0.79591,0.99,1.26951,0.09096,-0.28327,0.9557,1.48629,-0.16853,-0.45606,0.9623,1.58443,-0.31827,-0.50678,0.8829,1.69044,-0.4704,-0.55233,0.9481
15,0.48396,0.52333,0.06797,0.9688,0.34027,0.39342,-0.24295,0.9666,0.29966,0.24479,-0.52282,0.9279,0.34771,0.21344,-0.65786,0.9525,0.47136,0.21676,-0.74176,0.9135,0.65891,-0.27474,-0.49154,0.9311,0.82865,-0.60563,-0.74185,0.9733,0.92077,-0.76909,-0.88675,0.9724,0.99957,-0.91725,-0.97095,0.99,0.96585,-0.2635,-0.39239,0.9114,1.16846,-0.74615,-0.62984,0.9087,1.36292,-0.986,-0.76914,0.9269,1.49459,-1.20494,-0.86914,0.99,1.20671,-0.16183,-0.22663,0.8568,1.51485,-0.52949,-0.39843,0.99,1.67019,-0.71163,-0.50239,0.9481,1.80619,-0.89833,-0.54736,0.9768,1.40817,0.01868,-0.09717,0.9575,1.63326,-0.28794,-0.23405,0.946,1.75309,-0.45158,-0.26056,0.9385,1.8334,-0.63356,-0.28264,0.9225
16,0.39033,0.57341,-0.01373,0.9111,0.24956,0.44874,-0.28803,0.9458,0.19174,0.34379,-0.54968,0.9594,0.2325,0.30588,-0.70273,0.9583,0.32604,0.31305,-0.75256,0.9713,0.56672,-0.1324,-0.60613,0.936,0.73711,-0.44836,-0.89576,0.9706,0.81871,-0.54721,-1.03866,0.9595,0.91472,-0.64781,-1.17067,0.99,0.8775,-0.14059,-0.53099,0.9288,1.09515,-0.49934,-0.82541,0.9642,1.2843,-0.73494,-1.01491,0.9411,1.42285,-0.90652,-1.16242,0.9658,1.1133,0.01091,-0.40783,0.9283,1.40604,-0.27718,-0.61251,0.9534,1.59734,-0.42932,-0.74161,0.8832,1.73087,-0.60166,-0.84962,0.9536,1.29592,0.21158,-0.29666,0.9577,1.53514,-0.03638,-0.4648,0.9229,1.63684,-0.17576,-0.52441,0.9752,1.75172,-0.32671,-0.58873,0.9226
17,0.36595,0.68855,0.04226,0.9504,0.26512,0.60461,-0.21703,0.9481,0.25937,0.48732,-0.43811,0.9479,0.2905,0.48507,-0.54595,0.921,0.39274,0.48427,-0.60443,0.99,0.59976,0.11069,-0.44036,0.9412,0.78531,-0.13673,-0.65775,0.9334,0.88411,-0.22888,-0.79171,0.99,0.96147,-0.29597,-0.88323,0.99,0.85169,0.13698,-0.36667,0.8941,1.09146,-0.17098,-0.5849,0.969,1.26945,-0.33526,-0.71848,0.9247,1.41854,-0.49929,-0.80855,0.892,1.04229,0.26008,-0.24713,0.9642,1.30906,0.04245,-0.40036,0.8986,1.50514,-0.07997,-0.4812,0.9627,1.63243,-0.21013,-0.52839,0.9471,1.1769,0.45606,-0.12596,0.937,1.38724,0.25315,-0.25009,0.9478,1.50498,0.09555,-0.29941,0.9006,1.6025,-0.01803,-0.28861,0.8685
18,0.49321,0.71657,0.02318,0.9701,0.34605,0.58882,-0.41196,0.9275,0.32385,0.40224,-0.73425,0.9322,0.45555,0.34848,-0.90259,0.9644,0.59786,0.39934,-0.98655,0.8775,0.85063,-0.26086,-0.73977,0.9617,1.11396,-0.65326,-1.03639,0.9508,1.27913,-0.8214,-1.2185,0.9174,1.4158,-0.99311,-1.3561,0.9194,1.20389,-0.25437,-0.51599,0.9583,1.57794,-0.7964,-0.85813,0.9373,1.83575,-1.05978,-1.04963,0.9489,2.05594,-1.35749,-1.18037,0.944,1.48186,-0.08948,-0.28383,0.9865,1.92508,-0.4837,-0.48537,0.903,2.18495,-0.71922,-0.56178,0.9677,2.37297,-0.95189,-0.66594,0.9337,1.70759,0.149,-0.09032,0.9737,2.04592,-0.16829,-0.27683,0.9406,2.20013,-0.44058,-0.25793,0.99,2.35381,-0.62364,-0.30817,0.9332
19,0.53372,0.57549,-0.05389,0.9478,0.4262,0.50554,-0.31292,0.9624,0.41569,0.40147,-0.54031,0.9342,0.45402,0.39058,-0.63647,0.9561,0.51989,0.4421,-0.70807,0.9128,0.7094,0.03309,-0.60347,0.9403,0.88262,-0.19465,-0.84247,0.941,0.99096,-0.30363,-0.96907,0.9386,1.04941,-0.39751,-1.063,0.8904,0.97319,0.02388,-0.51055,0.982,1.19374,-0.26383,-0.7613,0.9281,1.37053,-0.4315,-0.9212,0.9534,1.49203,-0.58926,-1.05371,0.9335,1.16498,0.13961,-0.36765,0.9261,1.43223,-0.09544,-0.56636,0.9061,1.60402,-0.23279,-0.6647,0.9024,1.74333,-0.35004,-0.75401,0.9894,1.32172,0.28852,-0.23704,0.9861,1.51474,0.1032,-0.40299,0.9774,1.64192,-0.05159,-0.45877,0.9232,1.73129,-0.14179,-0.50177,0.9404
20,0.35499,0.49894,0.0054,0.9505,0.1779,0.4079,-0.35616,0.9698,0.17094,0.24408,-0.6032,0.9853,0.228,0.23139,-0.78112,0.9832,0.30209,0.26746,-0.86372,0.9741,0.62682,-0.22125,-0.71877,0.9773,0.84216,-0.52069,-1.02345,0.979,0.98234,-0.6187,-1.19085,0.8706,1.05616,-0.78106,-1.34603,0.9373,0.96503,-0.1994,-0.57695,0.9462,1.23272,-0.55419,-0.9419,0.9333,1.4957,-0.81158,-1.15329,0.9588,1.69083,-0.9877,-1.29727,0.9094,1.18051,-0.02809,-0.43957,0.9514,1.55714,-0.31041,-0.71308,0.9251,1.77161,-0.46249,-0.83469,0.99,1.9622,-0.622,-0.94662,0.9837,1.39896,0.18945,-0.29481,0.99,1.67105,-0.05642,-0.49377,0.9668,1.83872,-0.19302,-0.55017,0.905,1.94542,-0.35103,-0.6404,0.9661
21,0.37196,0.423,-0.00717,0.9448,0.25555,0.3904,-0.23406,0.9278,0.21257,0.30667,-0.43916,0.9282,0.24765,0.27092,-0.53493,0.99,0.32326,0.28365,-0.58791,0.9559,0.42806,-0.10044,-0.48867,0.9457,0.53031,-0.36368,-0.71217,0.99,0.59263,-0.46507,-0.81931,0.9331,0.61865,-0.55035,-0.91971,0.969,0.65093,-0.1398,-0.41294,0.9323,0.79979,-0.45288,-0.64077,0.9655,0.8832,-0.65739,-0.78212,0.9858,0.98799,-0.81543,-0.91474,0.9642,0.85258,-0.09974,-0.2991,0.986,1.04357,-0.34086,-0.46567,0.9468,1.157,-0.5002,-0.56351,0.9624,1.26246,-0.64212,-0.62406,0.9766,1.02219,0.02787,-0.20508,0.965,1.14639,-0.20245,-0.32557,0.964,1.22783,-0.33669,-0.38467,0.9649,1.27919,-0.45826,-0.39977,0.9833
22,0.4263,0.52166,0.09521,0.99,0.27743,0.4463,-0.12461,0.9792,0.2285,0.341,-0.3221,0.9108,0.27609,0.33213,-0.41184,0.99,0.32873,0.3573,-0.48878,0.9138,0.53727,-0.00809,-0.3903,0.9444,0.67292,-0.21786,-0.62539,0.9442,0.74158,-0.28932,-0.75904,0.9222,0.79392,-0.36516,-0.85898,0.9613,0.77969,0.01159,-0.33465,0.949,0.95697,-0.26365,-0.5871,0.9274,1.0856,-0.42637,-0.71943,0.99,1.18877,-0.57528,-0.85687,0.9729,0.9482,0.1115,-0.23725,0.9237,1.16824,-0.09716,-0.4307,0.9328,1.32855,-0.22958,-0.53339,0.9564,1.43533,-0.33769,-0.59558,0.9288,1.08794,0.27018,-0.12652,0.9352,1.27156,0.08088,-0.28101,0.9718,1.37126,-0.04635,-0.33342,0.9325,1.44436,-0.15801,-0.37852,0.9863
23,0.39286,0.62099,-0.02585,0.265,0.23814,0.54238,-0.30841,0.9593,0.19931,0.39332,-0.54298,0.9062,0.23138,0.37048,-0.66947,0.9503,0.30397,0.42586,-0.75198,0.9167,0.55355,-0.03986,-0.63963,0.8815,0.7322,-0.29459,-0.93209,0.9666,0.81271,-0.39491,-1.08251,0.936,0.90636,-0.5116,-1.20483,0.9596,0.87124,-0.0176,-0.58256,0.9601,1.07691,-0.33031,-0.86107,0.9269,1.26865,-0.55744,-1.0678,0.9475,1.38584,-0.73686,-1.21325,0.9775,1.08452,0.11723,-0.45782,0.9825,1.39222,-0.14173,-0.68893,0.966,1.54754,-0.2851,-0.80798,0.9843,1.70277,-0.43413,-0.89781,0.9594,1.28076,0.3168,-0.32358,0.99,1.47319,0.09525,-0.51041,0.9139,1.6315,-0.06255,-0.5684,0.9597,1.68885,-0.20748,-0.63115,0.9379
24,0.43104,0.67292,0.08901,0.9877,0.2732,0.58235,-0.13463,0.8937,0.21944,0.45015,-0.3803,0.9261,0.24886,0.40991,-0.50608,0.8808,0.33909,0.41172,-0.55603,0.9472,0.49811,0.00449,-0.40624,0.978,0.64694,-0.27694,-0.60635,0.948,0.71704,-0.40912,-0.74231,0.9732,0.77938,-0.51707,-0.8232,0.9204,0.76501,0.01487,-0.29563,0.9436,0.95103,-0.37123,-0.54932,0.99,1.09924,-0.6122,-0.68018,0.9451,1.21846,-0.78926,-0.80761,0.9889,1.01318,0.10039,-0.21442,0.9633,1.24233,-0.18017,-0.37747,0.9417,1.39359,-0.35867,-0.47064,0.9869,1.5142,-0.53246,-0.526,0.9349,1.16998,0.27135,-0.11118,0.9385,1.36509,0.02453,-0.24141,0.9514,1.45864,-0.15483,-0.2908,0.9777,1.53882,-0.29616,-0.30576,0.9473
25,0.64324,0.45964,-0.08995,0.9639,0.48741,0.357,-0.47902,0.8968,0.47366,0.21451,-0.80288,0.9343,0.51949,0.16907,-0.96278,0.9362,0.63225,0.20067,-1.04012,0.9164,0.91273,-0.41372,-0.85513,0.9195,1.18654,-0.72562,-1.1884,0.9592,1.32245,-0.90071,-1.38168,0.9433,1.45523,-1.04739,-1.50249,0.99,1.29477,-0.38561,-0.66906,0.8974,1.67233,-0.85908,-1.04062,0.9752,1.87315,-1.14666,-1.23016,0.9318,2.08675,-1.37799,-1.39833,0.8886,1.57563,-0.23967,-0.4737,0.9199,2.0005,-0.58239,-0.7127,0.9031,2.26071,-0.76884,-0.84365,0.9056,2.43975,-0.9922,-0.94229,0.977,1.80226,0.01806,-0.28295,0.9763,2.09814,-0.29004,-0.48451,0.982,2.29328,-0.52999,-0.53634,0.9387,2.43,-0.69669,-0.58796,0.8781
26,0.49533,0.45171,-0.03349,0.8982,0.30264,0.3248,-0.41719,0.9538,0.23955,0.18553,-0.78385,0.9663,0.36155,0.12714,-0.97162,0.9201,0.43586,0.18087,-1.08853,0.99,0.74441,-0.44273,-0.8946,0.9083,1.00847,-0.82667,-1.23656,0.9462,1.1413,-0.98083,-1.44206,0.99,1.28534,-1.14741,-1.60325,0.9387,1.17296,-0.46336,-0.7561,0.9841,1.46716,-0.94852,-1.12179,0.9569,1.71098,-1.20695,-1.38912,0.92,1.95336,-1.48375,-1.54067,0.933,1.41838,-0.27465,-0.55175,0.9595,1.86713,-0.65917,-0.80803,0.99,2.14784,-0.84425,-0.98541,0.9425,2.32748,-1.07994,-1.10101,0.9688,1.71016,-0.03077,-0.3579,0.9876,1.98921,-0.33858,-0.57843,0.99,2.17042,-0.58451,-0.65496,0.9753,2.30602,-0.74244,-0.7081,0.9692
27,0.48591,0.632,-0.08231,0.9271,0.34735,0.48963,-0.49617,0.9765,0.29837,0.3014,-0.80647,0.9689,0.37412,0.25695,-0.98556,0.99,0.46902,0.28536,-1.08152,0.9355,0.76655,-0.32794,-0.80736,0.9548,1.01059,-0.7005,-1.08456,0.9257,1.16103,-0.89147,-1.2788,0.9736,1.24732,-1.03013,-1.43216,0.9498,1.16718,-0.29484,-0.62572,0.9408,1.4594,-0.81656,-0.94837,0.97,1.69464,-1.10106,-1.14296,0.9164,1.91808,-1.38829,-1.32043,0.9373,1.38007,-0.11813,-0.47266,0.9851,1.81592,-0.55024,-0.66584,0.9108,2.04785,-0.74866,-0.83076,0.9572,2.25578,-0.97587,-0.84934,0.9027,1.6332,0.12869,-0.28949,0.9355,1.95938,-0.22516,-0.45853,0.9373,2.09383,-0.43508,-0.50756,0.946,2.24231,-0.63404,-0.55942,0.9296
